AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
ALM73003.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	84	FORC9_3486	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	hypothetical protein FORC9_3486 [Vibrio vulnificus]	948525458
ALR18268.1	pspb	000002.169	 PspB	PspB*->	SIG+Fmp27_WPPW	SIG	SIG	84	PN96_20265	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	nitrite reductase [Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759]	959185046
ALR94095.1	pspb	000002.169	 PspB	PspB*->	SIG+Fmp27_WPPW	SIG	SIG	84	AT730_17325	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus	nitrite reductase [Vibrio alginolyticus]	960941495
AMO71694.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	84	AZE99_07395	bacteria>proteobacteria>alphaproteobacteria	Sphingorhabdus sp. M41	hypothetical protein AZE99_07395 [Sphingorhabdus sp. M41]	1004372631
ANB99723.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	FORC14_4027	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus	hypothetical protein FORC14_4027 [Vibrio parahaemolyticus]	1024770998
ANN28593.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	84	FORC17_3530	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	hypothetical protein FORC17_3530 [Vibrio vulnificus]	1039810398
ANP67252.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	BAU10_20075	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus	nitrite reductase [Vibrio alginolyticus]	1042045361
ANQ14216.1	pspb	000002.169	 PspB	PspB*->	SIG+Fmp27_WPPW	SIG	SIG	84	BA890_15765	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	nitrite reductase [Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759]	1042379805
ANQ19354.1	pspb	000002.169	 PspB	PspB*->	SIG+Fmp27_WPPW	SIG	SIG	84	BA891_19465	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens	nitrite reductase [Vibrio natriegens]	1042384945
ANQ24153.1	pspb	000002.169	 PspB	PspB*->	SIG+Fmp27_WPPW	SIG	SIG	84	BA893_21295	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens	nitrite reductase [Vibrio natriegens]	1042389746
ANQ29294.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	BA894_23205	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens	nitrite reductase [Vibrio natriegens]	1042394889
AOG00393.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	84	BSY18_429	bacteria>proteobacteria>alphaproteobacteria	Blastomonas sp. RAC04	hypothetical protein BSY18_429 [Blastomonas sp. RAC04]	1059507524
APC89984.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	FORC22_4123	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus	hypothetical protein FORC22_4123 [Vibrio parahaemolyticus]	1102810174
BAC62341.1	pspb	000002.169	 PspB	<-PspB*	SIG+Fmp27_WPPW	SIG	SIG	84	VPA0998	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus RIMD 2210633	hypothetical protein [Vibrio parahaemolyticus RIMD 2210633]	28809299
BAC96633.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	84	VVA0607	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus YJ016	hypothetical protein [Vibrio vulnificus YJ016]	37200808
AJR22951.1	pspb	000002.169	 PspB	<-PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	83	TZ53_03400	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. YBL2	hypothetical protein TZ53_03400 [Sphingobium sp. YBL2]	764452837
ALR19604.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	83	ATN00_04060	bacteria>proteobacteria>alphaproteobacteria	Sphingobium baderi	hypothetical protein ATN00_04060 [Sphingobium baderi]	959186881
AMK24974.1	pspb	000002.169	 PspB	Cluster36_2clades->?-><-?<-?<-?<-PspB*<-PspC<-PspB*<-PspA||?->?-><-?<-TM<-?||PSYN+AraC-HTH+AraC-HTH->	SIG	SIG	SIG	83	K426_20225	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. TKS	hypothetical protein K426_20225 [Sphingobium sp. TKS]	998167810
ANI77981.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	83	EP837_01565	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. EP60837	hypothetical protein EP837_01565 [Sphingobium sp. EP60837]	1034621575
AOF96659.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	83	BSY17_1531	bacteria>proteobacteria>alphaproteobacteria	Sphingobium sp. RAC03	hypothetical protein BSY17_1531 [Sphingobium sp. RAC03]	1059503693
AOR78367.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-TM+PspB*<-PspB*<-PspC<-PspA	SIG	SIG	SIG	83	BES08_17620	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium resinovorum	hypothetical protein BES08_17620 [Novosphingobium resinovorum]	1069774600
AOW25116.1	pspb	000002.169	 PspB	<-PspB*<-PspB*<-Cluster16_1clades*<-TM+PspB*<-TM+PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	83	BJP26_17470	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas melonis TY	hypothetical protein BJP26_17470 [Sphingomonas melonis TY]	1078698938
APL95935.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	83	SIDU_16255	bacteria>proteobacteria>alphaproteobacteria	Sphingobium indicum B90A	hypothetical protein SIDU_16255 [Sphingobium indicum B90A]	1114388773
BAI98242.1	pspb	000002.169	 PspB	Cluster36_2clades->?-><-?<-?<-?<-PspB*<-?*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	83	SJA_C1-34080	bacteria>proteobacteria>alphaproteobacteria	Sphingobium japonicum UT26S	hypothetical protein SJA_C1-34080 [Sphingobium japonicum UT26S]	292676724
AEG49716.1	pspb	000002.169	 PspB	Cluster36_2clades->?-><-?<-?<-?<-PspB*<-PspC<-PspB*<-PspA	SIG	SIG	SIG	82	Sphch_2039	bacteria>proteobacteria>alphaproteobacteria	Sphingobium chlorophenolicum L-1	hypothetical protein Sphch_2039 [Sphingobium chlorophenolicum L-1]	334102292
ALH81907.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	82	AN936_16545	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein AN936_16545 [Sphingopyxis macrogoltabida]	937291361
ALJ14969.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	82	LH19_19025	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein LH19_19025 [Sphingopyxis macrogoltabida]	938158608
AMG75924.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	82	SGRAN_3583	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis granuli	Uncharacterized protein SGRAN_3583 [Sphingopyxis granuli]	991912714
AMU91218.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	82	ATM17_19580	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis macrogoltabida	hypothetical protein ATM17_19580 [Sphingopyxis macrogoltabida]	1015409916
AMU93572.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	82	AOA14_02995	bacteria>proteobacteria>alphaproteobacteria	Sphingopyxis terrae NBRC 15098	hypothetical protein AOA14_02995 [Sphingopyxis terrae NBRC 15098]	1015411779
ABU73578.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	81	VIBHAR_05680	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii ATCC BAA-1116	hypothetical protein VIBHAR_05680 [Vibrio campbellii ATCC BAA-1116]	156528493
AGU97591.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	81	M892_23235	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii ATCC BAA-1116	nitrite reductase small subunit [Vibrio campbellii ATCC BAA-1116]	538266391
AHE54341.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	81	NX02_13215	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sanxanigenens DSM 19645 = NX02	hypothetical protein NX02_13215 [Sphingomonas sanxanigenens DSM 19645 = NX02]	569542724
AIV08969.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	81	LA59_26685	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	nitrite reductase [Vibrio harveyi]	701174522
AMG00870.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	81	AL538_24690	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	nitrite reductase [Vibrio harveyi]	991832523
APP07694.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	81	BG259_20700	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	nitrite reductase [Vibrio harveyi]	1120757260
APX08636.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	81	BWP24_20875	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii	nitrite reductase [Vibrio campbellii]	1134508654
ADT68838.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG+PspB	SIG	80	PSM_A1914	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp. SM9913	hypothetical protein PSM_A1914 [Pseudoalteromonas sp. SM9913]	315015500
AIY65806.1	pspb	000002.169	 PspB	NtrC-AAA+FIS-HTH->PspB*->	SIG+DUF4407	SIG+PspB	SIG	80	OM33_12115	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp. OCN003	hypothetical protein OM33_12115 [Pseudoalteromonas sp. OCN003]	728052617
AKQ42566.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	80	CP97_11765	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter atlanticus	hypothetical protein CP97_11765 [Erythrobacter atlanticus]	885011062
ALQ08629.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG+PspB	SIG	80	D172_011440	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp. Bsw20308	hypothetical protein D172_011440 [Pseudoalteromonas sp. Bsw20308]	955706452
ALQ55143.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG+PspB	SIG	80	PI2015_1854	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas issachenkonii	hypothetical protein PI2015_1854 [Pseudoalteromonas issachenkonii]	958525966
ALS32535.1	pspb	000002.169	 PspB	<-PspB*	Tim54	SIG+PspB	SIG	80	PTRA_a1302	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas translucida KMM 520	hypothetical protein PTRA_a1302 [Pseudoalteromonas translucida KMM 520]	961462324
AQQ00836.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG+PspB	SIG	80	B0W48_14065	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas aliena	hypothetical protein B0W48_14065 [Pseudoalteromonas aliena]	1146065578
CAI86189.1	pspb	000002.169	 PspB	<-PspB*	Tim54	SIG+PspB	SIG	80	PSHAa1114	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas haloplanktis TAC125	conserved protein of unknown function [Pseudoalteromonas haloplanktis TAC125]	76874968
ABL99802.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	79	Sama_1595	bacteria>proteobacteria>gammaproteobacteria	Shewanella amazonensis SB2B	conserved hypothetical protein [Shewanella amazonensis SB2B]	119767232
APX67702.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	79	AV944_13605	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sp. LK11	hypothetical protein AV944_13605 [Sphingomonas sp. LK11]	1134952528
AAZ25678.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	78	CPS_1699	bacteria>proteobacteria>gammaproteobacteria	Colwellia psychrerythraea 34H	conserved hypothetical protein [Colwellia psychrerythraea 34H]	71145205
AIT79430.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	78	JI59_06365	bacteria>proteobacteria>alphaproteobacteria	Novosphingobium pentaromativorans US6-1	hypothetical protein JI59_06365 [Novosphingobium pentaromativorans US6-1]	698179905
AJR09095.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	78	H744_2c2439	bacteria>proteobacteria>gammaproteobacteria	Photobacterium gaetbulicola Gung47	hypothetical protein H744_2c2439 [Photobacterium gaetbulicola Gung47]	764069081
ALO35240.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	78	CMT41_11310	bacteria>proteobacteria>gammaproteobacteria	Colwellia sp. MT41	hypothetical protein CMT41_11310 [Colwellia sp. MT41]	953005527
APE26936.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	78	BMF35_a0107	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter gangjinensis	hypothetical protein BMF35_a0107 [Erythrobacter gangjinensis]	1108535284
ABG41622.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	77	Patl_3116	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas atlantica T6c	hypothetical protein Patl_3116 [Pseudoalteromonas atlantica T6c]	109701702
AEE22178.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG+PspB	SIG	77	Glaag_1217	bacteria>proteobacteria>gammaproteobacteria	Glaciecola sp. 4H-3-7+YE-5	hypothetical protein Glaag_1217 [Glaciecola sp. 4H-3-7+YE-5]	332172924
AEF04240.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	Nimm41	77	ambt_13610	bacteria>proteobacteria>gammaproteobacteria	Alteromonas naphthalenivorans	hypothetical protein ambt_13610 [Alteromonas naphthalenivorans]	332994185
AFS36456.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	MASE_04535	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii ATCC 27126	hypothetical protein MASE_04535 [Alteromonas macleodii ATCC 27126]	406373201
AIF98085.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	EP13_04870	bacteria>proteobacteria>gammaproteobacteria	Alteromonas australica	hypothetical protein EP13_04870 [Alteromonas australica]	666081592
AJP43142.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	EP12_04925	bacteria>proteobacteria>gammaproteobacteria	Alteromonas australica	hypothetical protein EP12_04925 [Alteromonas australica]	761522821
ALM91533.1	pspb	000002.169	 PspB	PspB*->	SIG	PspB	SIG	77	AOR13_2528	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris LMG 21856	hypothetical protein AOR13_2528 [Alteromonas stellipolaris LMG 21856]	948569414
AMJ73584.1	pspb	000002.169	 PspB	<-PspB*	SIG	PspB	SIG	77	AVL57_06095	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein AVL57_06095 [Alteromonas stellipolaris]	996016432
AMJ81837.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	AV941_04880	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein AV941_04880 [Alteromonas mediterranea]	996024697
AMJ86019.1	pspb	000002.169	 PspB	<-PspB*	SIG	PspB	SIG	77	AV939_05135	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. Mac1	hypothetical protein AV939_05135 [Alteromonas sp. Mac1]	996028636
AMJ89875.1	pspb	000002.169	 PspB	<-PspB*	SIG	PspB	SIG	77	AV940_04980	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. Mac2	hypothetical protein AV940_04980 [Alteromonas sp. Mac2]	996032493
AMJ93712.1	pspb	000002.169	 PspB	<-PspB*	SIG	PspB	SIG	77	AVL56_04935	bacteria>proteobacteria>gammaproteobacteria	Alteromonas addita	hypothetical protein AVL56_04935 [Alteromonas addita]	996037737
AMJ97533.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	AVL55_04785	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii	hypothetical protein AVL55_04785 [Alteromonas macleodii]	996043148
AMN10982.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	ACZ81_04930	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii	hypothetical protein ACZ81_04930 [Alteromonas macleodii]	1002381040
ANB23338.1	pspb	000002.169	 PspB	PspB*->	SIG	PspB	SIG	77	A6K25_20010	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein A6K25_20010 [Alteromonas stellipolaris]	1023066747
ANB26340.1	pspb	000002.169	 PspB	<-PspB*	SIG	PspB	SIG	77	A6F57_14780	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	hypothetical protein A6F57_14780 [Alteromonas stellipolaris]	1023069763
APD85390.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	BM527_04425	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. Mex14	hypothetical protein BM527_04425 [Alteromonas sp. Mex14]	1108493724
APD89093.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	BM524_04295	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein BM524_04295 [Alteromonas mediterranea]	1108497428
APD96918.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	BM525_04350	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	hypothetical protein BM525_04350 [Alteromonas mediterranea]	1108505256
APE05132.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	77	BM528_04545	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp. RW2A1	hypothetical protein BM528_04545 [Alteromonas sp. RW2A1]	1108513473
AAN56986.2	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	SO_4012	bacteria>proteobacteria>gammaproteobacteria	Shewanella oneidensis MR-1	predicted transmembrane protein [Shewanella oneidensis MR-1]	410519971
ABE53572.1	pspb	000002.169	 PspB	<-PspB*	SIG	PspB	SIG	76	Sden_0276	bacteria>proteobacteria>gammaproteobacteria	Shewanella denitrificans OS217	conserved hypothetical protein [Shewanella denitrificans OS217]	91713646
ABI37709.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	76	Shewmr4_0629	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-4	conserved hypothetical protein [Shewanella sp. MR-4]	113883657
ABI44381.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	Shewmr7_3400	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-7	conserved hypothetical protein [Shewanella sp. MR-7]	113890330
ABI71414.1	pspb	000002.169	 PspB	<-PspB*	SIG	PspB	SIG	76	Sfri_1563	bacteria>proteobacteria>gammaproteobacteria	Shewanella frigidimarina NCIMB 400	conserved hypothetical protein [Shewanella frigidimarina NCIMB 400]	114334032
ABI78519.1	pspb	000002.169	 PspB	-	SIG	SIG	SIG	76	HNE_3265	bacteria>proteobacteria>alphaproteobacteria	Hyphomonas neptunium ATCC 15444	conserved hypothetical protein [Hyphomonas neptunium ATCC 15444]	114740394
ABK46868.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	76	Shewana3_0629	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. ANA-3	conserved hypothetical protein [Shewanella sp. ANA-3]	117611414
ABM26327.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	Sputw3181_3515	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. W3-18-1	conserved hypothetical protein [Shewanella sp. W3-18-1]	120560400
ABN60115.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	76	Sbal_0586	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS155	conserved hypothetical protein [Shewanella baltica OS155]	125996040
ABP74389.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	76	Sputcn32_0659	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens CN-32	conserved hypothetical protein [Shewanella putrefaciens CN-32]	145563454
ABX51025.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	Sbal195_3865	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS195	conserved hypothetical protein [Shewanella baltica OS195]	160862491
ACK48160.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	Sbal223_3682	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS223	conserved hypothetical protein [Shewanella baltica OS223]	217499967
ADN74775.1	pspb	000002.169	 PspB	PspB*->?*->SIG+PspB*->	SIG	SIG+PspB	SIG	76	Fbal_0561	bacteria>proteobacteria>gammaproteobacteria	Ferrimonas balearica DSM 9799	conserved hypothetical protein [Ferrimonas balearica DSM 9799]	307630473
ADT96025.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	Sbal678_3895	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS678	hypothetical protein Sbal678_3895 [Shewanella baltica OS678]	315269172
ADV53074.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	76	Sput200_0590	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens 200	conserved hypothetical protein [Shewanella putrefaciens 200]	319425000
AEH12478.1	pspb	000002.169	 PspB	PspB*->	SIG	SIG	SIG	76	Sbal117_0688	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS117	hypothetical protein Sbal117_0688 [Shewanella baltica OS117]	334862007
ALO41860.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	PP2015_1351	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas phenolica	hypothetical protein PP2015_1351 [Pseudoalteromonas phenolica]	953012150
ALU41522.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	76	AT705_00410	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas rubra	hypothetical protein AT705_00410 [Pseudoalteromonas rubra]	970327434
AOT09142.1	pspb	000002.169	 PspB	PspB*->	SIG	PspB	SIG	76	S4054249_15390	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	hypothetical protein S4054249_15390 [Pseudoalteromonas luteoviolacea]	1072039949
AOT14055.1	pspb	000002.169	 PspB	PspB*->	SIG	PspB	SIG	76	S40542_15360	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	hypothetical protein S40542_15360 [Pseudoalteromonas luteoviolacea]	1072073661
AOT18970.1	pspb	000002.169	 PspB	PspB*->	SIG	PspB	SIG	76	S4054_15365	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	hypothetical protein S4054_15365 [Pseudoalteromonas luteoviolacea]	1072035028
BAO43940.1	pspb	000002.169	 PspB	-	SIG	PspB	SIG	76	TBH_C1010	bacteria>proteobacteria>gammaproteobacteria	Thiolapillus brandeum	conserved hypothetical protein [Thiolapillus brandeum]	574955097
AEP30531.1	pspb	000002.169	 PspB	PspB*->	SIG	PspB	SIG	75	GNIT_2434	bacteria>proteobacteria>gammaproteobacteria	Glaciecola nitratireducens FR1064	hypothetical protein GNIT_2434 [Glaciecola nitratireducens FR1064]	347947181
AFT73628.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	75	AMEC673_04655	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str. 'English Channel 673'	hypothetical protein AMEC673_04655 [Alteromonas macleodii str. 'English Channel 673']	407244442
AFT94438.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	75	AMBAS45_04800	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii str. 'Balearic Sea AD45'	hypothetical protein AMBAS45_04800 [Alteromonas macleodii str. 'Balearic Sea AD45']	407290126
AFV84509.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	75	amad1_04925	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea DE1	hypothetical protein amad1_04925 [Alteromonas mediterranea DE1]	410817892
AGP96516.1	pspb	000002.169	 PspB	<-PspB*	SIG	SIG	SIG	75	I635_04895	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea UM7	hypothetical protein I635_04895 [Alteromonas mediterranea UM7]	521344752
ALS99114.1	pspb	000002.169	 PspB	PspB*->	SIG	PspB	SIG	70	AT746_13130	bacteria>proteobacteria>gammaproteobacteria	Lacimicrobium alkaliphilum	hypothetical protein AT746_13130 [Lacimicrobium alkaliphilum]	962032800
ABC62765.1	pspb	000003.60	 TM+PspB	-	TM	TM	TM	124	ELI_03365	bacteria>proteobacteria>alphaproteobacteria	Erythrobacter litoralis HTCC2594	hypothetical protein ELI_03365 [Erythrobacter litoralis HTCC2594]	84786583
ANK11764.1	pspb	000003.60	 TM+PspB	-	SIG+DUF4686	SIG	SIG	122	A9D12_01050	bacteria>proteobacteria>alphaproteobacteria	Porphyrobacter neustonensis	hypothetical protein A9D12_01050 [Porphyrobacter neustonensis]	1036420132
