AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
NP_003598.2	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Ax_dynein_light+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1719	MRCK,MRCKA,PK428	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	serine/threonine-protein kinase MRCK alpha isoform B [Homo sapiens]	30089962
XP_003275155.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Ax_dynein_light+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1719	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X2 [Nomascus leucogenys]	332252028
XP_004936409.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*	SIG+Pkinase+Pkinase_C+Mnd1+KELK+DUF4200+Mnd1+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+SidE+C1+PH	SIG	1719	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X1 [Gallus gallus]	513189267
XP_005541096.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+APG6+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1719	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X16 [Macaca fascicularis]	544400790
XP_006496873.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1719	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X12 [Mus musculus]	568910785
NP_001186372.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+APG6+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1	-	1718	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	serine/threonine-protein kinase MRCK alpha [Gallus gallus]	313661517
NP_001038559.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Tropomyosin_1+KELK+Mnd1+DMPK_coil+C1_1+PH+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1716	fb82d10,wu:fb82d10,zgc:174985	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	serine/threonine-protein kinase MRCK alpha [Danio rerio]	113677036
XP_015143314.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	SIG+Pkinase+Pkinase_C+Mnd1+KELK+DUF4200+Mnd1+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+SidE+C1+PH	SIG	1714	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X2 [Gallus gallus]	971400349
XP_018084266.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	SIG+Pkinase+Pkinase_C+KELK+HMMR_N+DMPK_coil+DUF4679+C1_1+CNH	SIG+CR-Kinase+EP1+EP1+C1+PH	SIG	1714	cdc42bpb	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: CDC42 binding protein kinase beta L homeolog isoform X2 [Xenopus laevis]	1069378822
NP_898837.2	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+IncA+KELK+APG6+DMPK_coil+C1_1+CNH+PBD	CR-Kinase+EP1+EP1+C1+PH	-	1713	MRCKb	eukaryota>metazoa>chordata>vertebrata	Mus musculus	serine/threonine-protein kinase MRCK beta [Mus musculus]	283135190
XP_013774304.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*	Pkinase+Pkinase_C+KELK+SMC_N+C1_1+CNH+DUF4045	CR-Kinase+WXG+EP1+C1+PH	-	1713	LOC106459248	eukaryota>metazoa	Limulus polyphemus	PREDICTED: serine/threonine-protein kinase MRCK alpha-like [Limulus polyphemus]	926607768
XP_018120421.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+KELK+APG6+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+C1+PH	-	1713	LOC108717683	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: serine/threonine-protein kinase MRCK alpha-like isoform X3 [Xenopus laevis]	1069360303
XP_016858070.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+Ax_dynein_light+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1712	MRCK,MRCKA,PK428	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X15 [Homo sapiens]	1034562651
XP_017311622.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*	Pkinase+Pkinase_C+IncA+KELK+Apolipoprotein+DMPK_coil+C1_1+PH+CNH	CR-Kinase+EP1+C1+PH	Tox-HTH	1712	cdc42bpb	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: serine/threonine-protein kinase MRCK beta [Ictalurus punctatus]	1042332955
NP_006026.3	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*	Pkinase+Pkinase_C+IncA+KELK+APG6+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1711	MRCKB	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	serine/threonine-protein kinase MRCK beta [Homo sapiens]	115527097
XP_005562319.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*<-CR-Kinase+EP1+PspA+C1+PH*	Pkinase+Pkinase_C+IncA+KELK+ERM+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1711	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X2 [Macaca fascicularis]	544449604
XP_015309715.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	SIG+Pkinase+Pkinase_C+IncA+KELK+ERM+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+EP1+EP1+C1+PH	SIG	1711	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X3 [Macaca fascicularis]	982262665
NP_001038590.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	SIG+Pkinase+Pkinase_C+APG6+KELK+APG6+DMPK_coil+C1_1+PH+CNH	SIG+CR-Kinase+PspA+EP1+C1+PH	SIG	1708	si:dkeyp-93h6.2,wu:fb98c02,wu:fc48b05,wu:fc90d12	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	serine/threonine-protein kinase MRCK beta [Danio rerio]	113676998
XP_011237105.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH+Atrophin-1	CR-Kinase+EP1+PspA+C1+PH	-	1706	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X14 [Mus musculus]	755495658
XP_017175619.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH+Atrophin-1	CR-Kinase+EP1+PspA+C1+PH	-	1706	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X14 [Mus musculus]	1039728546
XP_005268285.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+IncA+KELK+APG6+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1702	MRCKB	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X2 [Homo sapiens]	530404959
XP_015309716.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+IncA+KELK+ERM+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1702	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X4 [Macaca fascicularis]	982262667
XP_004088083.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+Ax_dynein_light+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1699	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X3 [Nomascus leucogenys]	441612501
XP_005541097.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+APG6+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1699	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X17 [Macaca fascicularis]	544400792
XP_006496875.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1699	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X16 [Mus musculus]	568910789
XP_001848336.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*	Pkinase+Pkinase_C+KELK+CEP63+C1_1+PH+CNH	CR-Kinase+EP1+C1+PH	-	1696	CpipJ_CPIJ006463	eukaryota>metazoa>hexapoda	Culex quinquefasciatus	myotonin-protein kinase [Culex quinquefasciatus]	170041148
XP_009292898.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	SIG+Pkinase+Pkinase_C+APG6+KELK+APG6+DMPK_coil+C1_1+PH+CNH	SIG+CR-Kinase+Snf7+EP1+C1+PH	SIG	1689	si:dkeyp-93h6.2,wu:fb98c02,wu:fc48b05,wu:fc90d12	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Danio rerio	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X2 [Danio rerio]	688601731
XP_015143315.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	SIG+Pkinase+Pkinase_C+Mnd1+KELK+DUF4200+Mnd1+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+SidE+C1+PH	SIG	1689	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X3 [Gallus gallus]	971400351
XP_005268286.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+IncA+KELK+APG6+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1685	MRCKB	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X3 [Homo sapiens]	530404961
XP_015309717.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+IncA+KELK+ERM+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1685	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X5 [Macaca fascicularis]	982262669
XP_015139001.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1	-	1679	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X8 [Gallus gallus]	971386316
XP_012353343.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	SIG+Pkinase+Pkinase_C+IncA+KELK+Apolipoprotein+DMPK_coil+C1_1+CNH	SIG+CR-Kinase+EP1+EP1+C1+PH	SIG	1678	CDC42BPB	eukaryota>metazoa>chordata>vertebrata	Nomascus leucogenys	PREDICTED: serine/threonine-protein kinase MRCK beta [Nomascus leucogenys]	821030133
NP_001165426.2	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*	SIG+Pkinase+Pkinase_C+KELK+CEP63+DMPK_coil+DUF4679+C1_1+CNH	SIG+CR-Kinase+EP1+C1+PH	SIG	1666	cdc42bpb	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	CDC42 binding protein kinase beta L homeolog [Xenopus laevis]	308387361
XP_017175621.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1663	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X17 [Mus musculus]	1039728551
XP_017175623.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1644	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X18 [Mus musculus]	1039728553
XP_015139002.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1	-	1641	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X9 [Gallus gallus]	971386318
XP_015139003.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1	-	1640	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Gallus gallus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X10 [Gallus gallus]	971386320
XP_017331802.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+IncA+KELK+APG6+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1636	cdc42bpa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Ictalurus punctatus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X8 [Ictalurus punctatus]	1042374868
XP_017175631.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1631	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X20 [Mus musculus]	1039728556
XP_011610152.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Ax_dynein_light+KELK+APG6+DMPK_coil+C1_1+CNH	CR-Kinase+SidE+EP1+C1+PH	-	1615	cdc42bpb	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: serine/threonine-protein kinase MRCK beta [Takifugu rubripes]	768940371
XP_017175635.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+GAS+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1595	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X23 [Mus musculus]	1039728562
XP_016858071.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+Ax_dynein_light+KELK+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1589	MRCK,MRCKA,PK428	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X16 [Homo sapiens]	1034562653
XP_005541099.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+APG6+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1584	CDC42BPA	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X19 [Macaca fascicularis]	544400796
XP_011543457.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	<-CR-Kinase+EP1+PspA+C1+PH*<-?<-CR-Kinase+EP1+PspA+C1+PH*<-CR-Kinase+EP1+PspA+C1+PH*<-CR-Kinase+EP1+PspA+C1+PH*<-CR-Kinase+EP1+C1+PH*<-CR-Kinase+EP1+C1+PH*<-CR-Kinase+EP1+C1+PH*	Pkinase+Pkinase_C+CEP63+DMPK_coil+SSDP+C1_1+PH+CNH	CR-Kinase+EP1+KfrA-HTH+C1+PH	-	1569	DMPK2,HSMDPKIN,KAPPA-200,MRCKG,MRCKgamma	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK gamma isoform X1 [Homo sapiens]	767968490
XP_016873485.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+SMC_N+DMPK_coil+SSDP+C1_1+PH+CNH	CR-Kinase+EP1+KfrA-HTH+C1+PH	-	1568	DMPK2,HSMDPKIN,KAPPA-200,MRCKG,MRCKgamma	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK gamma isoform X2 [Homo sapiens]	1034574482
XP_017175637.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+TMF_DNA_bd+KELK+APG6+DMPK_coil+C1_1+CNH+Atrophin-1	CR-Kinase+EP1+PspA+C1+PH	-	1559	A930014J19Rik,DMPK-like	eukaryota>metazoa>chordata>vertebrata	Mus musculus	PREDICTED: serine/threonine-protein kinase MRCK alpha isoform X24 [Mus musculus]	1039728566
XP_005577416.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	SIG+Pkinase+Pkinase_C+Phage_GPO+CEP63+DMPK_coil+C1_1+PH+CNH	SIG+CR-Kinase+EP1+EP1+C1+PH	SIG	1552	CDC42BPG	eukaryota>metazoa>chordata>vertebrata	Macaca fascicularis	PREDICTED: serine/threonine-protein kinase MRCK gamma isoform X3 [Macaca fascicularis]	544484688
NP_059995.2	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+CEP63+DMPK_coil+C1_1+PH+CNH	CR-Kinase+EP1+KfrA-HTH+C1+PH	-	1551	DMPK2,HSMDPKIN,KAPPA-200,MRCKG,MRCKgamma	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	serine/threonine-protein kinase MRCK gamma [Homo sapiens]	156766068
XP_011610192.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Ax_dynein_light+KELK+MAP7+Mnd1+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1550	cdc42bpa	eukaryota>metazoa>chordata>vertebrata>actinopterygii	Takifugu rubripes	PREDICTED: serine/threonine-protein kinase MRCK alpha [Takifugu rubripes]	768940479
XP_011543459.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+CEP63+DMPK_coil+C1_1+PH+CNH	CR-Kinase+EP1+KfrA-HTH+C1+PH	-	1530	DMPK2,HSMDPKIN,KAPPA-200,MRCKG,MRCKgamma	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK gamma isoform X4 [Homo sapiens]	767968494
XP_018087805.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	CR-Kinase+EP1+PspA+C1+PH*->	Pkinase+Pkinase_C+Fez1+KELK+CEP63+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1523	LOC108699771	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: serine/threonine-protein kinase MRCK beta-like isoform X1 [Xenopus laevis]	1069385411
XP_018087806.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+Fez1+KELK+CEP63+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1522	LOC108699771	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: serine/threonine-protein kinase MRCK beta-like isoform X2 [Xenopus laevis]	1069385413
XP_018087808.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+KELK+CEP63+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+PspA+C1+PH	-	1506	LOC108699771	eukaryota>metazoa>chordata>vertebrata	Xenopus laevis	PREDICTED: serine/threonine-protein kinase MRCK beta-like isoform X3 [Xenopus laevis]	1069385415
XP_011543460.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+CEP63+DMPK_coil+C1_1+PH+CNH	CR-Kinase+EP1+KfrA-HTH+C1+PH	-	1495	DMPK2,HSMDPKIN,KAPPA-200,MRCKG,MRCKgamma	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK gamma isoform X5 [Homo sapiens]	767968496
XP_005268287.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+IncA+KELK+APG6+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1490	MRCKB	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X4 [Homo sapiens]	530404963
XP_011543461.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+CEP63+DMPK_coil+SSDP+C1_1+PH+CNH	CR-Kinase+EP1+KfrA-HTH+C1+PH	-	1481	DMPK2,HSMDPKIN,KAPPA-200,MRCKG,MRCKgamma	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK gamma isoform X6 [Homo sapiens]	767968498
XP_011543462.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+SMC_N+DMPK_coil+SSDP+C1_1+PH+CNH	CR-Kinase+EP1+KfrA-HTH+C1+PH	-	1471	DMPK2,HSMDPKIN,KAPPA-200,MRCKG,MRCKgamma	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK gamma isoform X7 [Homo sapiens]	767968500
XP_011535689.1	pspa	000009.150	 CR-Kinase+EP1+PspA+C1+PH	-	Pkinase+Pkinase_C+IncA+KELK+APG6+DMPK_coil+C1_1+CNH	CR-Kinase+EP1+EP1+C1+PH	-	1460	MRCKB	eukaryota>metazoa>chordata>vertebrata	Homo sapiens	PREDICTED: serine/threonine-protein kinase MRCK beta isoform X5 [Homo sapiens]	767982067
AMN38585.1	pspa	000010.50	 PspA	<-YiaAB<-PspA*||?->TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM->	PspA_IM30	PspA	SIG	242	RHPLAN_01200	bacteria>proteobacteria>alphaproteobacteria	Rhodoplanes sp. Z2-YC6860	phage shock protein A, PspA [Rhodoplanes sp. Z2-YC6860]	1002734668
ABQ33848.1	pspa	000010.50	 PspA	PspA*->YiaAB->	PspA_IM30	PspA	SIG	232	BBta_1637	bacteria>proteobacteria>alphaproteobacteria	Bradyrhizobium sp. BTAi1	phage shock protein A, PspA [Bradyrhizobium sp. BTAi1]	146405342
AMN53261.1	pspa	000010.50	 PspA	<-YiaAB<-PspA*	PspA_IM30	PspA	-	232	ACP90_13375	bacteria>proteobacteria>alphaproteobacteria	Labrenzia sp. CP4	hypothetical protein ACP90_13375 [Labrenzia sp. CP4]	1002746725
AQQ06468.1	pspa	000010.50	 PspA	<-YiaAB<-PspA*	PspA_IM30	PspA	-	232	B0E33_25185	bacteria>proteobacteria>alphaproteobacteria	Labrenzia aggregata	hypothetical protein B0E33_25185 [Labrenzia aggregata]	1146071211
BAM92325.1	pspa	000010.50	 PspA	<-YiaAB<-PspA*	PspA_IM30	PspA	SIG	232	S58_63510	bacteria>proteobacteria>alphaproteobacteria	Bradyrhizobium oligotrophicum S58	putative PspA/IM30 family protein [Bradyrhizobium oligotrophicum S58]	456357880
CAL79807.1	pspa	000010.50	 PspA	<-YiaAB<-PspA*	PspA_IM30	PspA	SIG	232	BRADO6157	bacteria>proteobacteria>alphaproteobacteria	Bradyrhizobium sp. ORS 278	Putative PspA/IM30 family protein [Bradyrhizobium sp. ORS 278]	146195780
AJA60398.1	pspa	000010.50	 PspA	PspA*->YiaAB->	PspA_IM30	PspA	SIG	231	RN69_08305	bacteria>proteobacteria>alphaproteobacteria	Bradyrhizobium japonicum	hypothetical protein RN69_08305 [Bradyrhizobium japonicum]	736033937
AMA55837.1	pspa	000010.50	 PspA	PspA*->YiaAB->	PspA_IM30	PspA	SIG	231	BCCGELA001_05870	bacteria>proteobacteria>alphaproteobacteria	Bradyrhizobium sp. CCGE-LA001	hypothetical protein BCCGELA001_05870 [Bradyrhizobium sp. CCGE-LA001]	982210601
