AccNum	DomArch	DomArch.repeats	GenContext	GenContext.repeats	Lineage	Species	GeneName	Length	GCA_ID
AMU06696.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cenocepacia	A2T82_10555	226	GCA_001606115.1
AMU14414.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cenocepacia	A3203_15570	226	GCA_001606135.1
CAR52322.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cenocepacia J2315	BCAL2022	226	GCA_000009485.1
ACA91134.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cenocepacia MC03	Bcenmc03_1973	226	GCA_000019505.1
AIO46860.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cepacia	DM42_3148	226	GCA_000755805.1
AOI82818.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cepacia	WI67_10355	226	GCA_001718395.1
AOK16925.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cepacia	WT26_13460	226	GCA_001718835.1
ALK18953.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cepacia ATCC 25416	APZ15_14710	226	GCA_001411495.1
ALX11615.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia cepacia JBK9	P350_08700	226	GCA_000701165.2
AKM40745.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia contaminans	NL30_13040	226	GCA_001029145.1
AOI57783.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia diffusa	WI26_09280	226	GCA_001718315.1
AJY13216.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia dolosa AU0158	AK34_1172	226	GCA_000959505.1
AJW98409.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia gladioli	BM43_3744	226	GCA_000959725.1
AEA61047.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia gladioli BSR3	bgla_1g24200	226	GCA_000194745.1
ACR28479.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia glumae BGR1	bglu_1g13270	226	GCA_000022645.2
AJY66035.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia glumae LMG 2196 ATCC 33617	KS03_2287	226	GCA_000960995.1
BAN23008.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia insecticola	BRPE64_ACDS12540	243	GCA_000402035.1
ABB08854.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia lata	Bcep18194_A5260	226	GCA_000012945.1
AOJ38293.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia lata	WJ23_10570	226	GCA_001718575.1
AOK04673.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia latens	WK25_09465	226	GCA_001718795.1
AJX43562.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia mallei	BG99_2704	226	GCA_000959405.1
AAU47706.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia mallei ATCC 23344	BMA1498	226	GCA_000011705.1
ABN01182.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia mallei NCTC 10229	BMA10229_A3312	226	GCA_000015605.1
ABO04934.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia mallei NCTC 10247	BMA10247_1270	226	GCA_000015625.1
ABM52273.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia mallei SAVP1	BMASAVP1_A1998	226	GCA_000015465.1
AOJ31822.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia metallica	WJ16_09995	226	GCA_001718555.1
AIO75499.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia multivorans	DM80_3019	226	GCA_000756005.1
AOJ92653.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia multivorans	WK22_06900	226	GCA_001718755.1
AOK67804.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia multivorans	WM33_19900	226	GCA_001718995.1
BAG43843.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia multivorans ATCC 17616	pspA	226	GCA_000010545.1
ABX15008.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia multivorans ATCC 17616	Bmul_1320	226	GCA_000018505.1
AIO68158.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia oklahomensis	DM82_1656	226	GCA_000755985.1
AJX31940.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia oklahomensis C6786	BG90_3053	226	GCA_000959365.1
AJK46892.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia plantarii	BGL_1c23910	226	GCA_000835205.1
ALK31072.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia plantarii	bpln_1g23010	226	GCA_001411805.1
AIV76974.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomallei	X994_497	226	GCA_000770565.1
AIV73613.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomallei	X994_6583	228	GCA_000770565.1
ABN90302.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomallei 1106a	BURPS1106A_2413	226	GCA_000015925.1
ABN81742.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomallei 668	BURPS668_2371	226	GCA_000015905.1
AFR16325.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomallei BPC006	BPC006_I2458	226	GCA_000294635.1
CAH36108.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomallei K96243	BPSL2105	226	GCA_000011545.1
AOI92578.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomultivorans	WS57_28315	226	GCA_001718415.1
AKM01557.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia pyrrocinia	ABD05_15955	226	GCA_001028665.1
AOJ25103.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia seminalis	WJ12_09785	226	GCA_001718535.1
ANB72462.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia sp OLGA172	AYM40_08875	226	GCA_001634365.1
BAO86211.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia sp RPE67	pspA	226	GCA_000828875.1
AET88957.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia sp YI23	pspA	226	GCA_000236065.1
AOR66460.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia stabilis	BBJ41_02185	226	GCA_001742165.1
AOK53034.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia stagnalis	WT74_10215	226	GCA_001718955.1
AOI65888.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia territorii	WS51_20145	226	GCA_001718335.1
AOI51668.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia thailandensis	WI24_07540	226	GCA_001718295.1
AOJ45558.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia thailandensis	WJ27_10935	226	GCA_001718595.1
AOJ57021.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia thailandensis	AQ477_11290	226	GCA_001718635.1
AJY28029.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia thailandensis 34	BTM_3344	226	GCA_000959605.1
AGK47937.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia thailandensis MSMB121	BTI_1532	226	GCA_000385525.1
AOI70666.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia ubonensis	WI31_14570	226	GCA_001718355.1
AOJ62996.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia ubonensis	WJ32_11315	226	GCA_001718655.1
AOK23658.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia ubonensis	WK67_13400	226	GCA_001718855.1
AOK59401.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia ubonensis	WM29_09870	226	GCA_001718975.1
AJX15458.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia ubonensis MSMB22	BW23_3037	226	GCA_000959245.1
AOK00545.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis	WK23_18985	226	GCA_001718775.1
AOK10408.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis	WK31_09255	226	GCA_001718815.1
AOK41217.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis	WL96_09265	226	GCA_001718915.1
ABO54878.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis G4	Bcep1808_1875	226	GCA_000016205.1
AJY06984.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis LMG 10929	AK36_1930	226	GCA_000959445.1
ALP64182.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia caribensis	AN416_11475	226	GCA_001449005.1
AMV42475.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia caribensis	ATN79_07260	226	GCA_001611015.1
ALL65439.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia caribensis MBA4	K788_0003861	226	GCA_000522545.2
AJZ59278.1	PspA	PspA	PspA->X(s)||FAD-NAD-dep-oxidoreductase->	PspA->?->||<-?||FAD-NAD-dep-oxidoreductase->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia fungorum	OI25_3258	226	GCA_000961515.1
AJZ56449.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia fungorum	OI25_8248	227	GCA_000961515.1
AFT85571.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia phenoliruptrix BR3459a	BUPH_02000	226	GCA_000300095.1
ACC70453.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia phymatum STM815	Bphy_1270	226	GCA_000020045.1
ACD16697.1	PspA	PspA	PspA->X(s)||FAD-NAD-dep-oxidoreductase->	PspA->?->||<-?||FAD-NAD-dep-oxidoreductase->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia phytofirmans PsJN	Bphyt_2298	226	GCA_000020125.1
ADG15776.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia sp CCGE1002	BC1002_1710	226	GCA_000092885.1
APR35783.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia sp SOS3	BTO02_10520	226	GCA_001922345.1
APA84626.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia sprentiae WSM5005	BJG93_03895	226	GCA_001865575.1
ABE31006.1	PspA	PspA	PspA->X(s)||FAD-NAD-dep-oxidoreductase->X(s)->||<-SIG+TM(s)<-TM(s)	PspA->?->||<-?||FAD-NAD-dep-oxidoreductase->?->?->||<-SIG+TM+TM+TM+TM+TM+TM<-TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia xenovorans LB400	Bxe_A1959	226	GCA_000013645.1
AIP33681.1	PspA	PspA	PspA->X(s)||FAD-NAD-dep-oxidoreductase->	PspA->?->||<-?||FAD-NAD-dep-oxidoreductase->	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia xenovorans LB400	DR64_4118	226	GCA_000756045.1
AKT36862.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>deltaproteobacteria	Chondromyces crocatus	CMC5_009830	241	GCA_001189295.1
AKT39210.1	PspA	PspA	CesT_Tir->PspA->	CesT_Tir->PspA->	bacteria>proteobacteria>deltaproteobacteria	Chondromyces crocatus	CMC5_033590	278	GCA_001189295.1
ADK86117.1	PspA	PspA	PspA->PspB->PspC+PspB->	PspA->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfarculus baarsii DSM 2075	Deba_2763	222	GCA_000143965.1
ACL05285.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>deltaproteobacteria	Desulfatibacillum aliphaticivorans	Dalk_3597	224	GCA_000021905.1
ACN17275.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->X->||<-ENOYCOADEHYD	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->?->||<-ENOYCOADEHYD	bacteria>proteobacteria>deltaproteobacteria	Desulfobacterium autotrophicum HRM2	pspA2	224	GCA_000020365.1
CCK82210.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfobacula toluolica Tol2	pspA	227	GCA_000307105.1
EGJ49661.1	PspA	PspA	PspA->PspB->PspC+PspB->	PspA->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfocurvibacter africanus subsp africanus str Walvis Bay	Desaf_1322	224	GCA_000212675.2
ACU89328.1	PspA	PspA	PspA->PspB->PspC+PspB->	PspA->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfomicrobium baculatum DSM 4028	Dbac_1225	219	GCA_000023225.1
ABB40020.1	PspA	PspA	PspA->PspB->PspC+PspB->	PspA->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfovibrio alaskensis G20	Dde_3226	221	GCA_000012665.1
BAH77324.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->X(s)->PspB->PspC+PspB->	<-PspF-NtrC-AAA+FIS-HTH||PspA->?->?->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfovibrio magneticus RS1	DMR_38330	226	GCA_000010665.1
ABM27407.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->SIG+PspB->PspC+PspB->	<-PspF-NtrC-AAA+FIS-HTH||PspA->SIG+PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfovibrio vulgaris DP4	Dvul_0384	243	GCA_000015485.1
ADP87902.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->SIG+PspB->PspC+PspB->	<-PspF-NtrC-AAA+FIS-HTH||PspA->SIG+PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfovibrio vulgaris RCH1	Deval_2760	243	GCA_000166115.1
ACL08743.1	PspA	PspA	PspA->PspB->PspC+PspB->	PspA->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfovibrio vulgaris str Miyazaki F	DvMF_1799	243	GCA_000021385.1
AAS97459.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->SIG+PspB->PspC+PspB->	<-PspF-NtrC-AAA+FIS-HTH||PspA->SIG+PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	Desulfovibrio vulgaris str Hildenborough	pspA	221	GCA_000195755.1
ACY13127.1	PspA	PspA	<-SIG+TM(s)<-X||PspA->	<-SIG+TM+TM+TM+TM+TM+TM+TM<-?||PspA->	bacteria>proteobacteria>deltaproteobacteria	Haliangium ochraceum DSM 14365	Hoch_0487	283	GCA_000024805.1
AKU99800.1	PspA	PspA	CesT_Tir->PspA->	CesT_Tir->PspA->	bacteria>proteobacteria>deltaproteobacteria	Labilithrix luteola	AKJ09_06464	278	GCA_001263205.1
AKV00963.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>deltaproteobacteria	Labilithrix luteola	AKJ09_07626	235	GCA_001263205.1
APR76614.1	PspA	PspA	CesT_Tir->PspA->	CesT_Tir->PspA->	bacteria>proteobacteria>deltaproteobacteria	Minicystis rosea	A7982_01961	279	GCA_001931535.1
APR85088.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>deltaproteobacteria	Minicystis rosea	A7982_10437	244	GCA_001931535.1
AKF05312.1	PspA	PspA	CesT_Tir->PspA->	CesT_Tir->PspA->	bacteria>proteobacteria>deltaproteobacteria	Sandaracinus amylolyticus	DB32_002461	266	GCA_000737325.2
AKF07923.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>deltaproteobacteria	Sandaracinus amylolyticus	DB32_005072	226	GCA_000737325.2
CAN95635.1	PspA	PspA	CesT_Tir->PspA->	CesT_Tir->PspA->	bacteria>proteobacteria>deltaproteobacteria	Sorangium cellulosum So ce56	pspA	278	GCA_000067165.1
CAN97710.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>deltaproteobacteria	Sorangium cellulosum So ce56	sce7541	248	GCA_000067165.1
AGP38898.1	PspA	PspA	CesT_Tir->PspA->	CesT_Tir->PspA->	bacteria>proteobacteria>deltaproteobacteria	Sorangium cellulosum So01572	SCE1572_33065	277	GCA_000418325.1
AGP40782.1	PspA	PspA	PspA->	PspA->	bacteria>proteobacteria>deltaproteobacteria	Sorangium cellulosum So01572	SCE1572_43620	243	GCA_000418325.1
ESQ09742.1	PspA	PspA	PspA->PspB->PspC+PspB->	PspA->PspB->PspC+PspB->	bacteria>proteobacteria>deltaproteobacteria	uncultured Desulfofustis sp PBSRB1	N839_13050	212	GCA_000495595.1
ALQ61923.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	AS145_02965	220	GCA_001455365.1
ALQ63796.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	AS145_13200	226	GCA_001455365.1
ALZ78623.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	AhyD4_02965	220	GCA_001518775.1
ALZ80466.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	AhyD4_13000	226	GCA_001518775.1
APJ15095.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	BOQ57_09230	226	GCA_001895965.1
APJ16931.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	BOQ57_19535	220	GCA_001895965.1
AGM43815.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila ML09119	AHML_10165	226	GCA_000401555.1
AGM45739.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila ML09119	AHML_19880	220	GCA_000401555.1
AKJ33099.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila NJ35	U876_02745	220	GCA_001019645.1
AKJ34953.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila NJ35	U876_13345	226	GCA_001019645.1
ABK39380.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila subsp hydrophila ATCC 7966	AHA_1878	226	GCA_000014805.1
ABK36578.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila subsp hydrophila ATCC 7966	AHA_3739	220	GCA_000014805.1
AHX61177.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas media WS	B224_2637	226	GCA_000287215.3
AHX62685.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas media WS	B224_4751	220	GCA_000287215.3
ABO88713.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas salmonicida subsp salmonicida A449	pspA	210	GCA_000196395.1
ABO90469.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas salmonicida subsp salmonicida A449	pspA	226	GCA_000196395.1
ALP39757.1	PspA	PspA	PspA->X->Phageshock_PspG->	PspA->?->Phageshock_PspG->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas schubertii	pspA	221	GCA_001447335.1
ALP43529.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->X(s)->PspF-NtrC-AAA+FIS-HTH->	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->?->?->PspF-NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas schubertii	pspA	223	GCA_001447335.1
AMQ41621.1	PspA	PspA	PspA->PspC->Phageshock_PspG->	PspA->PspC->Phageshock_PspG->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	AMS64_04095	220	GCA_001593245.1
AMQ42315.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	AMS64_07975	228	GCA_001593245.1
ANB51214.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	WM43_00250	228	GCA_001634325.1
ANB53989.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	WM43_15675	220	GCA_001634325.1
ANB55388.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	WM43_22260	222	GCA_001634325.1
ANB67417.1	PspA	PspA	PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	A6033_01190	220	GCA_001634345.1
ANB69267.1	PspA	PspA	PspA->PspB->PspC+PspB->PSE->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->PSE->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	A6033_12320	228	GCA_001634345.1
AEB48565.1	PspA	PspA	Acyltransferase->PspA->PspC->Phageshock_PspG->||<-X(s)->||<-SIG+TM(s)	Acyltransferase->PspA->PspC->Phageshock_PspG->||<-?||?->||<-SIG+TM+TM+TM+TM+TM+TM+TM	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii B565	B565_0530	274	GCA_000204115.1
AEB49644.1	PspA	PspA	PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii B565	B565_1609	228	GCA_000204115.1
AAW87381.1	PspA	PspA	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM(s)+IIGP1->	<-PspF-NtrC-AAA+FIS-HTH||PspA->PspB->PspC+PspB->DO-GTPase2->TM+TM+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	Aliivibrio fischeri ES114	pspA	221	GCA_000011805.1
