AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Species	Lineage	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
AJJ36828.1	PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	pspA	Yersinia kristensenii	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Yersinia kristensenii]	755436703	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
AJJ53492.1	PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	pspA	Yersinia pseudotuberculosis IP 32953	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Yersinia pseudotuberculosis IP 32953]	755359608	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
AJJ64420.1	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	pspA	Yersinia aldovae 67083	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Yersinia aldovae 670-83]	755382847	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	 PspF:Sigma54+HTH PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
AJJ81613.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	pspA	Yersinia pestis Antiqua	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Yersinia pestis Antiqua]	755425035	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA*
AJR09322.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	H744_2c2666	Photobacterium gaetbulicola Gung47	bacteria>proteobacteria>gammaproteobacteria	putative phage shock protein A [Photobacterium gaetbulicola Gung47]	764069308	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-PspC+PspB<-PspB<-PspA*	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase PspC+PspB PspB PspA*
AKA37301.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	UGYR_02090	Yersinia ruckeri	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Yersinia ruckeri]	788043240	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA*
AKE10271.1	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	XJ20_10430	Serratia liquefaciens	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Serratia liquefaciens]	808953117	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	 PspF:Sigma54+HTH PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
AKF38291.1	<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	FORC2_2144	Yersinia enterocolitica	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Yersinia enterocolitica]	817365370	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 PspA* PspF:Sigma54+HTH 
AKG71558.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	WN53_21860	Serratia fonticola	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Serratia fonticola]	820754685	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
AKH89223.1	2Rhodanese-><-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	AAW15_08760	Edwardsiella tarda	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Edwardsiella tarda]	822618564	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	2Rhodanese-><-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*	PspA_IM30	2Rhodanese TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA*
AKL43742.1	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	AB188_25875	Serratia marcescens	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Serratia marcescens]	828970466	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	 PspF:Sigma54+HTH PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
AKM47790.1	PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->	PspA_IM30	-	PspA_IM30	221	QY76_10960	Edwardsiella sp EA181011	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Edwardsiella sp. EA181011]	834905759	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->	PspA_IM30	PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase 
AKR77847.1	<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	AAZ33_09475	Edwardsiella sp LADL05105	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Edwardsiella sp. LADL05-105]	902553890	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspC+PspB<-PspB<-PspA*	PspA_IM30	 PspC+PspB PspB PspA*
ALL38372.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	AR325_15875	Serratia marcescens	bacteria>proteobacteria>gammaproteobacteria	phage shock protein PspA [Serratia marcescens]	943366698	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
ALO35546.1	<-PspF:Sigma54+HTH<-?<-?<-TMs+IIGP1-DUF697<-DUF463-ATPase<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	CMT41_13090	Colwellia sp MT41	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Colwellia sp. MT41]	953005833	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspF:Sigma54+HTH<-?<-?<-TMs+IIGP1-DUF697<-DUF463-ATPase<-PspC+PspB<-PspB<-PspA*	PspA_IM30	 PspF:Sigma54+HTH ? ? TMs+IIGP1-DUF697 DUF463-ATPase PspC+PspB PspB PspA*
ALP39757.1	PspA*->?->PspG->	PspA_IM30	-	PspA_IM30	221	pspA	Aeromonas schubertii	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Aeromonas schubertii]	954045999	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	PspA*->?->PspG->	PspA_IM30	PspA* ? PspG 
ALQ47130.1	<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH-><-SIG+TMs-MFS:EmrB||?->?-><-?||?-><-HTH-XRE	PspA_IM30	-	PspA_IM30	221	ATN83_3015	Raoultella ornithinolytica	bacteria>proteobacteria>gammaproteobacteria	Phage shock protein A [Raoultella ornithinolytica]	958293815	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH-><-SIG+TMs-MFS:EmrB||?->?-><-?||?-><-HTH-XRE	PspA_IM30	 SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH SIG+TMs-MFS:EmrB ? ? ? ? HTH-XRE
ALU43290.1	<-PspC<-PspA*	PspA_IM30	-	PspA_IM30	221	AT705_10250	Pseudoalteromonas rubra	bacteria>proteobacteria>gammaproteobacteria	hypothetical protein AT705_10250 [Pseudoalteromonas rubra]	970329202	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspC<-PspA*	PspA_IM30	 PspC PspA*
ALV92162.1	<-ADH_short<-ABC-ATPase<-ABC-ATPase<-OppC+BPD<-SIG+BPD<-SIG+SBP||?-><-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	LK04_08380	Cedecea neteri	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Cedecea neteri]	972388692	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-ADH_short<-ABC-ATPase<-ABC-ATPase<-OppC+BPD<-SIG+BPD<-SIG+SBP||?-><-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	 ADH_short ABC-ATPase ABC-ATPase OppC+BPD SIG+BPD SIG+SBP ? PspF:Sigma54+HTH PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
ALX95264.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	AV650_17635	Serratia fonticola	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Serratia fonticola]	974020140	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
AMB75946.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	AW734_14855	Pantoea ananatis	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Pantoea ananatis]	984702155	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
AMF94265.1	PspA*->PspB->PspC+PspB-new->	PspA_IM30	-	PspA_IM30	221	AL536_12315	Vibrio fluvialis	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Vibrio fluvialis]	991825917	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	PspA*->PspB->PspC+PspB->	PspA_IM30	PspA* PspB PspC+PspB 
AMG31485.1	<-ABC-ATPase<-ABC-ATPase<-OppC+BPD<-SIG+BPD<-SIG+SBP<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	AL542_14810	Grimontia hollisae	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Grimontia hollisae]	991863194	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-ABC-ATPase<-ABC-ATPase<-OppC+BPD<-SIG+BPD<-SIG+SBP<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	 ABC-ATPase ABC-ATPase OppC+BPD SIG+BPD SIG+SBP PspF:Sigma54+HTH PspA* PspB PspC+PspB DUF463-ATPase TMs+IIGP1-DUF697 
AMG58746.1	<-TMs+IIGP1-DUF697<-PSE<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	AL522_14520	Pantoea agglomerans	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Pantoea agglomerans]	991895531	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-PSE<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 PSE SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
AMH01940.1	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	AL485_23775	Serratia liquefaciens	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Serratia liquefaciens]	991938736	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	 PspF:Sigma54+HTH PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
AMH18971.1	PspA*->PspB->PspC+PspB-new->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	-	PspA_IM30	221	AL518_13730	Hafnia alvei	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Hafnia alvei]	991955772	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	PspA*->PspB->PspC+PspB->SIG+PspD->DUF463-ATPase->TMs+IIGP1-DUF697->	PspA_IM30	PspA* PspB PspC+PspB SIG+PspD DUF463-ATPase TMs+IIGP1-DUF697 
AML58711.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	AXX16_3014	Serratia rubidaea	bacteria>proteobacteria>gammaproteobacteria	Phage shock protein A [Serratia rubidaea]	1000825954	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
AMM90346.1	<-LiaR:REC+HTH<-LiaS:SIG+TMs+HisKin<-LiaF:SIG+TM+Toast-rack<-LiaG:SIG+Toast-rack<-PspA*<-LiaI:SIG+TM	PspA_IM30	SIG	PspA_IM30	221	UP15_15725	Bacillus pumilus	bacteria>firmicutes	protein LiaH [Bacillus pumilus]	1002179324	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspA_IM30	<-LiaR:REC+HTH<-LiaS:SIG+TMs+HisKin<-LiaF:SIG+TM+Toast-rack<-LiaG:SIG+Toast-rack<-PspA*<-LiaI:SIG+TM	PspA_IM30	 LiaR:REC+HTH LiaS:SIG+TMs+HisKin LiaF:SIG+TM+Toast-rack LiaG:SIG+Toast-rack PspA* LiaI:SIG+TM
AMM98679.1	<-LiaR:REC+HTH<-LiaS:SIG+TMs+HisKin<-LiaF:SIG+TM+Toast-rack<-LiaG:SIG+Toast-rack<-PspA*<-LiaI:SIG+TM	PspA_IM30	SIG	PspA_IM30	221	UP12_15560	Bacillus pumilus	bacteria>firmicutes	protein LiaH [Bacillus pumilus]	1002187660	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspA_IM30	<-LiaR:REC+HTH<-LiaS:SIG+TMs+HisKin<-LiaF:SIG+TM+Toast-rack<-LiaG:SIG+Toast-rack<-PspA*<-LiaI:SIG+TM	PspA_IM30	 LiaR:REC+HTH LiaS:SIG+TMs+HisKin LiaF:SIG+TM+Toast-rack LiaG:SIG+Toast-rack PspA* LiaI:SIG+TM
AMO82615.1	2Rhodanese-><-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	DSM2777_17180	Obesumbacterium proteus	bacteria>proteobacteria>gammaproteobacteria	phage shock protein PspA [Obesumbacterium proteus]	1004383581	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	2Rhodanese-><-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*	PspA_IM30	2Rhodanese TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA*
ANC42140.1	2Rhodanese-><-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	A6V27_18060	Hafnia alvei	bacteria>proteobacteria>gammaproteobacteria	phage shock protein PspA [Hafnia alvei]	1025016637	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	2Rhodanese-><-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*	PspA_IM30	2Rhodanese TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA*
ANE73922.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-PspC+PspB-new<-PspB<-PspA*	PspA_IM30	-	PspA_IM30	221	A4U42_00350	Dickeya solani IPO 2222	bacteria>proteobacteria>gammaproteobacteria	phage shock protein PspA [Dickeya solani IPO 2222]	1028492633	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-PspC+PspB<-PspB<-PspA*	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase PspC+PspB PspB PspA*
ANJ95690.1	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->SIG+PspD->	PspA_IM30	-	PspA_IM30	221	ADP72_22950	Serratia plymuthica	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Serratia plymuthica]	1036404051	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->SIG+PspD->	PspA_IM30	 PspF:Sigma54+HTH PspA* PspB PspC+PspB SIG+PspD 
ANJ98865.1	<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	ADP73_13300	Serratia plymuthica	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Serratia plymuthica]	1036407227	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
ANM76253.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||?->PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	pspA	Serratia marcescens	bacteria>proteobacteria>gammaproteobacteria	phage shock protein A [Serratia marcescens]	1039032058	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||?->PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* ? PspF:Sigma54+HTH 
ANO32670.1	PspA*->PspB->PspC+PspB-new->	PspA_IM30	-	PspA_IM30	221	A6E01_05395	Vibrio breoganii	bacteria>proteobacteria>gammaproteobacteria	phage shock protein PspA [Vibrio breoganii]	1041051493	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	PspA*->PspB->PspC+PspB->	PspA_IM30	PspA* PspB PspC+PspB 
ANS43198.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	pspA_2	Serratia plymuthica PRI2C	bacteria>proteobacteria>gammaproteobacteria	Phage shock protein A [Serratia plymuthica PRI-2C]	1043712846	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
ANS50732.1	<-DUF4178<-SIG+TMs-DUF350<-PspA*	PspA_IM30	-	PspA_IM30	221	BT246_54090	Bacillus thuringiensis	bacteria>firmicutes	phage shock protein A [Bacillus thuringiensis]	1043720741	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspA_IM30	<-DUF4178<-SIG+TMs-DUF350<-PspA*	PspA_IM30	 DUF4178 SIG+TMs-DUF350 PspA*
ANS74780.1	<-DUF4178<-PspA*	PspA_IM30	-	PspA_IM30	221	AWM70_09400	Paenibacillus yonginensis	bacteria>firmicutes	phage shock protein A [Paenibacillus yonginensis]	1043655660	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspA_IM30	<-DUF4178<-PspA*	PspA_IM30	 DUF4178 PspA*
ANY95992.1	<-ADH_short||?->LiaI:SIG+TM->PspA*->LiaG:SIG+Toast-rack->LiaF:SIG+TM+Toast-rack->LiaS:SIG+TMs+HisKin->LiaR:REC+HTH->	PspA_IM30	SIG	PspA_IM30	221	AKO66_04400	Bacillus pumilus	bacteria>firmicutes	protein LiaH [Bacillus pumilus]	1050173617	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspA_IM30	<-ADH_short||?->LiaI:SIG+TM->PspA*->LiaG:SIG+Toast-rack->LiaF:SIG+TM+Toast-rack->LiaS:SIG+TMs+HisKin->LiaR:REC+HTH->	PspA_IM30	 ADH_short ? LiaI:SIG+TM PspA* LiaG:SIG+Toast-rack LiaF:SIG+TM+Toast-rack LiaS:SIG+TMs+HisKin LiaR:REC+HTH 
ANZ05745.1	SIG+TMs-MFS:EmrB-><-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB-new->SIG+PspD->	PspA_IM30	-	PspA_IM30	221	HY59_10300	Raoultella ornithinolytica	bacteria>proteobacteria>gammaproteobacteria	phage shock protein [Raoultella ornithinolytica]	1050205604	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	SIG+TMs-MFS:EmrB-><-PspF:Sigma54+HTH||PspA*->PspB->PspC+PspB->SIG+PspD->	PspA_IM30	SIG+TMs-MFS:EmrB PspF:Sigma54+HTH PspA* PspB PspC+PspB SIG+PspD 
AOE41444.1	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB-new<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	-	PspA_IM30	221	BEE12_17235	Pantoea agglomerans	bacteria>proteobacteria>gammaproteobacteria	phage shock protein PspA [Pantoea agglomerans]	1057484550	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspA_IM30	<-TMs+IIGP1-DUF697<-DUF463-ATPase<-SIG+PspD<-PspC+PspB<-PspB<-PspA*||PspF:Sigma54+HTH->	PspA_IM30	 TMs+IIGP1-DUF697 DUF463-ATPase SIG+PspD PspC+PspB PspB PspA* PspF:Sigma54+HTH 
